created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Nov 13 14:11:56 +0000 2023;1724067575057859034;"@madbbw2 Que ricas nalgas";0;0;0;0;pt;1558060428328042497;1724058289082650894;Buendia13Garcia;https://twitter.com/Buendia13Garcia/status/1724067575057859034
Mon Nov 13 14:11:50 +0000 2023;1724067549804106217;"@_kplr @MasaTransisi @kumparan Orang pada nyinyirin boikot atau beralih ke produk lokal dengan dalih kasihan karyawan nya ke PHK pdhl udah brp banyak karyawan produk lokal yg kena PHK krn ekspansi merk luar. Contoh SBX aja udah menjamur dan brp banyak coffe shop yg jd tutup. Owner nya kejebak hutang";0;0;0;2;in;1289114468;1724010770709758210;pras18ter;https://twitter.com/pras18ter/status/1724067549804106217
Mon Nov 13 14:11:40 +0000 2023;1724067510041907440;"@AportesB48615 @piliBeanz Ulala que rico ano";0;0;0;0;es;1558060428328042497;1724062311202037928;Buendia13Garcia;https://twitter.com/Buendia13Garcia/status/1724067510041907440
Mon Nov 13 14:11:40 +0000 2023;1724067507210948860;"X payah la pakai chanel, dior sume tu. Kau mati nanti kain kapan putih je yg dpt pakai so xyh nak acah t20 sngt sampai xnk boikot produk2 yg biaya israel";0;0;0;0;in;1266317254393659392;1724067507210948860;kaishanani;https://twitter.com/kaishanani/status/1724067507210948860
Mon Nov 13 14:11:36 +0000 2023;1724067493491462456;"@tanyakanrl Sorry ya nder, aku jg lg usaha nyari kerja tp bukan krna boikot ini jdi gatau. Tp aku tau rasanya susah cari kerja, semangat. Dann kaum mendang mending kya aku emg gapernh jajan di mekdi jdi walaupun ga ikut boikot sbnernya aku ga pernh beli hehe. Bcs im generasi sndwch.";0;1;0;0;in;1265854984433762304;1723921129960767634;wndra12;https://twitter.com/wndra12/status/1724067493491462456
Mon Nov 13 14:11:34 +0000 2023;1724067484276552009;"@babyswetyy Boikot Israel jadi down";0;0;0;0;in;357967257;1724043336644989310;yoyonmoreno91;https://twitter.com/yoyonmoreno91/status/1724067484276552009
Mon Nov 13 14:11:25 +0000 2023;1724067446326522176;"@papantsuu @ipramono_ @ffffvalue @istrirajaminyak @aimr0d Pikiran gue? Kan contohnya ada di elu dan Tukang Sayur itu.  Coba konsisten boikotnya, nanti juga ketahuan brand itu bertahan atau tidak di Indonesia.  Kurang literasi soal boikot berarti sampai boikot dibilang impact-nya nggak berasa.  Sudah tahu Nestle Indo didemo hari ini?";0;2;0;0;in;263535077;1723610230163144916;Bluelinedot;https://twitter.com/Bluelinedot/status/1724067446326522176
Mon Nov 13 14:11:25 +0000 2023;1724067444464169292;"@Pejuang__rupiah Aksi nyata senyata2 nya adalah Pergi ke Gaza dan tunjukkan Solidaritas itu ke HAMAS dan mati SANGIT.. Boikot adalah aksi pengecut yang berlindung dibalik nama ALLAH, seolah2 Allah menghendaki aksi Boikot itu..";0;0;0;0;in;1407309611456077831;1723783021793534356;Bojak53846772;https://twitter.com/Bojak53846772/status/1724067444464169292
Mon Nov 13 14:11:23 +0000 2023;1724067436499251478;"@OposisiCerdas Boikot fik..munafik ! https://t.co/LYKY2J8Qp8";0;0;0;0;eu;1331550511649079297;1724053194148389258;TukangBatuWR;https://twitter.com/TukangBatuWR/status/1724067436499251478
Mon Nov 13 14:11:12 +0000 2023;1724067392731643928;"@OmbakBanyu2 Himbauan boikot hanya untuk org muslim dan manusia2 yg punya hati nurani.. yg mau ikut silahkan, ga juga gpp..   Ingat hanya muslim dan manusia yg punya nurani.. binantang ga termasuk kok 😊";1;2;0;2;in;1000993258493771776;1723894898732994638;Andibento1;https://twitter.com/Andibento1/status/1724067392731643928
Mon Nov 13 14:10:58 +0000 2023;1724067334825087459;"@tanyakanrl Ayo kita boikot dan kemudian kebiasa tidak membeli produk israhell untuk seterusnya🙏 https://t.co/Ehw8keEpJq https://t.co/ZhNPATCuMO";0;0;1;1;in;1510857075064156165;1724048420959355103;rereambisptln;https://twitter.com/rereambisptln/status/1724067334825087459
Mon Nov 13 14:10:41 +0000 2023;1724067263442297162;"@blantik_pedhet1 barangnya aja di suruh mui boikot.apalagi negranya.....ckckck";0;0;0;0;in;945950979668680706;1723896360426930665;viadya86;https://twitter.com/viadya86/status/1724067263442297162
Mon Nov 13 14:10:37 +0000 2023;1724067243909423554;"@Ruasjar1 @kegblgnunfaedh nah ini, saya juga banyak punya produk amrik. ya mau gimana kualitas sepatu bola mereka masih yang terbaik untuk saat ini. boikot itu ya setelah ini jangan beli produk2 mereka dulu.";0;1;0;1;in;1070505077708775425;1724052639166415113;gatauahdark;https://twitter.com/gatauahdark/status/1724067243909423554
Mon Nov 13 14:10:23 +0000 2023;1724067186501955791;"Terkonfirmasi... Gak onok soal boikot.  https://t.co/p1eDlR80go";0;0;1;2;in;1265895268936904709;1724055759363686422;_MbakSri_;https://twitter.com/_MbakSri_/status/1724067186501955791
Mon Nov 13 14:10:13 +0000 2023;1724067143963275493;"Apakah boikot jadi hal yg di-FOMO-kan saat ini?";0;0;0;0;in;734479687;1724067143963275493;slowbutwow;https://twitter.com/slowbutwow/status/1724067143963275493
Mon Nov 13 14:10:06 +0000 2023;1724067116427710578;"@Urrangawak Demi kemanusiaan dan simpati kita kepada Palestina setuju untuk Boikot Danone Aqua dan produk" Yg pro Israel yg masih terjual bebas. #TolakDanoneAqua";0;0;0;0;in;1698612727747624960;1724039496680022497;Daffamahesa_;https://twitter.com/Daffamahesa_/status/1724067116427710578
Mon Nov 13 14:09:27 +0000 2023;1724066952216510672;"@nontonandchill @worksfess Tmn2 ku jga kuliah sambil part time di brand yg kena boikot, mereka skrng di layoff padahal biaya kuliah mereka bayar dari part time itu, sebentar lgi mau ujian mereka pontang panting buat bayarnya gmna, mngkanya ku bilang harus ada solusi soalnya org2 terdekat yg ngalamin ini";0;1;0;1;in;1141184735147728898;1723699676321566766;sptraiiiii;https://twitter.com/sptraiiiii/status/1724066952216510672
Mon Nov 13 14:09:21 +0000 2023;1724066925922410583;"@tanyakanrl Soal boikot memboikot itu tergantung diri sendiri sih, toh itu uang uang kita juga mau di beliin apa terserah dong. Daripada kita was was tau kalo uang kita bakal buat pendanaan genosida mending buat beli yang lain 🙏 sekali lagi boikot memboikot itu pilihan masing masing ya 🙏";0;0;0;0;in;1464947478185140224;1723921129960767634;hjskiyo;https://twitter.com/hjskiyo/status/1724066925922410583
Mon Nov 13 14:09:17 +0000 2023;1724066908180562099;"@tanyarlfes Eh padahal seru tau berburu barang yang anti-israhell, anggap aja lagi menjalankan misi ohoho sebenarnya agak susah sih karena udah kebiasaan belinya ituuu tapi bakal mudah kalo dibiasakan insyaallah :)) Semangat semuanya pejuang boikot ahaha";0;0;0;0;in;839725734;1723987562874978444;aliiived;https://twitter.com/aliiived/status/1724066908180562099
Mon Nov 13 14:09:10 +0000 2023;1724066878677782538;"gila betul orang tiktok ni habis semuanya nak di boikot. habistu nak kena beli dari kedai family kau ke";0;0;0;1;in;1524453977550573569;1724066878677782538;sohllyy;https://twitter.com/sohllyy/status/1724066878677782538
Mon Nov 13 14:09:06 +0000 2023;1724066864882663605;"@Bluelinedot @ffffvalue @istrirajaminyak @aimr0d Wkwkwk, keblinger sendiri kan.  Gini aja deh, kalo emg sebegitunya stand boikot seluruh produk zionis tanpa tebang pilih.  Sebutin list part rakitan komputer hingga os yg gaada campur tangan zionisnya sama sekali.  Kalo berhasil, gua akan tarik smua ucapan gua, dan akan gua beli.";0;1;0;2;in;1385999858373337092;1723610230163144916;papantsuu;https://twitter.com/papantsuu/status/1724066864882663605
Mon Nov 13 14:08:48 +0000 2023;1724066785920786615;"Anak-anak Palestina di Nablus menyerukan boikot terhadap merek-merek tersebut karena dukungan mereka terhadap kampanye genosida penjajah Nazi-Israel yang sedang berlangsung di Gaza.  #IsraelTerrorist #GazaGenocide https://t.co/vUrtP6qohs";0;0;21;21;in;1603708091266396162;1724066785920786615;aly_benzema;https://twitter.com/aly_benzema/status/1724066785920786615
Mon Nov 13 14:08:45 +0000 2023;1724066777020383437;"Kayaknya kamu salah paham deh. MUI gak pernah mengharamkan untuk memakai produk2 itu kok dalam fatwa yang dikeluarkan. Pun orang2 yang menyeru boikot juga tidak sampai pada taraf merubah hukum yang asalnya halal jadi haram, lebih ke arah mencari subtitusi produk2 itu.";0;0;1;0;in;362966356;1724066777020383437;imad_shinnyuki;https://twitter.com/imad_shinnyuki/status/1724066777020383437
Mon Nov 13 14:08:42 +0000 2023;1724066762617209319;"@tanyakanrl Sudah berusaha krn emg ga bisa langsung. Tapi InsyaAllah ke depannya bisa bnr2 boikot semua. Karena saya percaya dukungan sekecil apapun untuk Israel bakal berpengaruh ke pembantaian Palestina";0;0;0;2;in;1354221702528512000;1723968681414418774;Flamco_mee14;https://twitter.com/Flamco_mee14/status/1724066762617209319
Mon Nov 13 14:08:40 +0000 2023;1724066753763049650;"@dakwah_harian Air mineral grup mayora juga ini lagi rame di boikot https://t.co/NODRQzwJG7";0;1;2;5;in;1266731421508354049;1724010137571225738;deri_asundawi;https://twitter.com/deri_asundawi/status/1724066753763049650
Mon Nov 13 14:08:02 +0000 2023;1724066594534649946;"@masbenntool @tanyakanrl Ane boikot ini aja https://t.co/Qc3UFLZ3oa";0;0;0;0;in;282981954;1723968681414418774;zerriegmarun;https://twitter.com/zerriegmarun/status/1724066594534649946
Mon Nov 13 14:07:49 +0000 2023;1724066541485097036;"Ini boikot 31 Oktober. Dan di berita sudah dijelaskan ada proposal efisiensi dari lama. Sedangkan kasus palestina pecah 7 Oktober. Kegiatan boikot baru rame banget awal November. Gak masuk blass.  Ngakunya the greatest sama lord tapi baca berita full aja kagak 🤮 https://t.co/sKNbHpwsvr";0;0;0;1;in;1409937922468372481;1724066541485097036;kweksong;https://twitter.com/kweksong/status/1724066541485097036
Mon Nov 13 14:07:47 +0000 2023;1724066531053801494;"@FaktaBukanAuta @T2Tachi Boleh boikot teh juga https://t.co/oFFbdyl3DZ";0;0;0;0;in;117008115;1723976897938563184;spacedaruma;https://twitter.com/spacedaruma/status/1724066531053801494
Mon Nov 13 14:07:15 +0000 2023;1724066397620433353;"Tadi sore beli snack buat buka puasa di stasiun bogor, pas di kasir hampir aja mau beli wafer mil* dan kitk*t. Tapi akhirnya gajadi, karna mikirnya mending langsung beli lauk aja nanti, alhasil cuma beli indomilk. Alhamdulillah masih Allah jaga niat hati untuk boikot produk itu.";0;0;0;0;in;1503990688115232768;1724066397620433353;sweet_sour93;https://twitter.com/sweet_sour93/status/1724066397620433353
Mon Nov 13 14:07:12 +0000 2023;1724066383200465374;"@MasaTransisi @kumparan Padahal sdh dimulai dr 13 oktober, phk nya. Eh disalahin boikot. Oiya gk jauh beda sama zionis.";0;0;0;0;in;313115970;1724010770709758210;dydy010101;https://twitter.com/dydy010101/status/1724066383200465374
Mon Nov 13 14:07:09 +0000 2023;1724066373121573304;"@kegblgnunfaedh Seharusnya yg boikot,ya pemerintah karena mereka punya kekuasaan untuk mem boikot nya agar efek buat zionis Yahudi ber efek besar....tp kl sebaliknya y barang nya ttp masuk k Indonesia 🗿";0;2;0;0;in;1670337453755076608;1724052639166415113;RskRiski79587;https://twitter.com/RskRiski79587/status/1724066373121573304
Mon Nov 13 14:07:03 +0000 2023;1724066347938881637;"Ni org bisa ga di boikot aja biar ga muncul di film atau series mana mana lg, annoying, inhumane";0;0;0;0;in;1713541426661990400;1724066347938881637;reddyeyes;https://twitter.com/reddyeyes/status/1724066347938881637
Mon Nov 13 14:07:03 +0000 2023;1724066346693259395;"Yes. Boikot Dune!!!!";0;2;0;1;tl;1398666729299931138;1724066346693259395;intdexbuild;https://twitter.com/intdexbuild/status/1724066346693259395
Mon Nov 13 14:07:01 +0000 2023;1724066340401799629;"@Black_Dinoyes @freya_dresden @neohistoria_id NGAPAIN BOIKOT ARAB SAUDI🤣🤣 YANG PERANG KAN ISRAEL 🤣🤣 🤣 WALAUPUN ARAB SAUDI SEKARANG INI JADI BONEKA NYA AMERIKA DAN ISRAEL. SETIAP PEMIMPIN PASTI BEDA POLITIKNYA. WAKTU ZAMAN RAJA FAISAL. DI EMBARGO TUH ISRAEL kalau Gk main twitter gk ada yg counter dong narasi dari zionis";0;0;0;0;in;1557295507021918208;1723957778207936619;cryptokcer;https://twitter.com/cryptokcer/status/1724066340401799629
Mon Nov 13 14:07:01 +0000 2023;1724066338010976682;"duh milo sedihnya ak knp ya km bela israel kan agak di boikot km skrg";0;1;0;0;in;2338325473;1724066338010976682;nayeluvyou;https://twitter.com/nayeluvyou/status/1724066338010976682
Mon Nov 13 14:06:58 +0000 2023;1724066326849933552;"ini maksudku, kenapa umrah/haji harus di boikot";0;0;0;0;in;1278269892882337792;1724066326849933552;koganenohikari;https://twitter.com/koganenohikari/status/1724066326849933552
Mon Nov 13 14:06:41 +0000 2023;1724066257270624481;"@convomfs Boikot ga nih......";0;0;0;0;in;2275973118;1724034534109548858;m_t_hidayat;https://twitter.com/m_t_hidayat/status/1724066257270624481
Mon Nov 13 14:06:39 +0000 2023;1724066247497925114;"Kerjaan gue ikut mama belanja bolak-balik buka list produk yg di boikot";0;0;0;0;in;1003535500169211905;1724066247497925114;bungeoyang;https://twitter.com/bungeoyang/status/1724066247497925114
Mon Nov 13 14:06:17 +0000 2023;1724066154036228397;"ga ada hubungannya sama boikot wey dibaca dulu beritanya 😔";0;0;0;0;in;1717003102908563456;1724066154036228397;kiimpossibruh;https://twitter.com/kiimpossibruh/status/1724066154036228397
Mon Nov 13 14:06:06 +0000 2023;1724066110482641163;"@tanyakanrl Sudah dong, sunlight sekarang pindah mama lemon. Minum wajib L mnr gak aq. Beliin ice cream bukan wall's ganti satunya dll. Dukung fatwa MUI boikot produk yg dukung israhell. Tapi yg masih ada dirumah abisin dulu drpd mubazir soalnya dah kebeli.";0;0;0;0;in;1700018224702824448;1723968681414418774;HadiahSugus;https://twitter.com/HadiahSugus/status/1724066110482641163
Mon Nov 13 14:06:06 +0000 2023;1724066109127893060;"@ChaYooRa_ @tanyakanrl Say it louder lah. Terlepas dr boikot, emg sender peduli ketika karyawan company lokal kena PHK? Ngga deh kayanya. Knp kita harus peduli kalo giliran dia kena PHK? Aneh bgt ga siii";0;0;0;1;in;1530120558;1723921129960767634;Tiraaa_F;https://twitter.com/Tiraaa_F/status/1724066109127893060
Mon Nov 13 14:05:29 +0000 2023;1724065955301724625;"Penurunan omset akibat boikot???? https://t.co/H3mTSdrtJs";3;5;7;32;in;1369949963690549248;1724065955301724625;never_alonely;https://twitter.com/never_alonely/status/1724065955301724625
Mon Nov 13 14:05:18 +0000 2023;1724065906702393724;"Jadi dengan keterbatasan ekonomi gw saat ini secara gak langsung menjadikan gw ikutan boikot padahal juga karena gak mampu beli dengan harganya yang subhanallah 😭";0;0;0;1;in;1256050875849736193;1724065598232228330;LVirgitta23;https://twitter.com/LVirgitta23/status/1724065906702393724
Mon Nov 13 14:05:10 +0000 2023;1724065872610992597;"Aku bantu lewat do'a dan boikot produk pro Israel, maaf sahabat Palestina cuma bisa itu 🥺🙏🏿";0;0;0;1;in;1479424794336452611;1724065872610992597;ansstn_nafisah;https://twitter.com/ansstn_nafisah/status/1724065872610992597
Mon Nov 13 14:04:57 +0000 2023;1724065820308103179;"@tanyakanrl Kalian yg kerja d tempat yg terdampak boikot, coba edukasiin aja dlu tanpa henti, atau speak up terus aja sampe didengar olh petinggi kita";0;0;0;0;in;1515005311932776449;1723921129960767634;istri_karina;https://twitter.com/istri_karina/status/1724065820308103179
Mon Nov 13 14:04:55 +0000 2023;1724065809520324640;"@MasaTransisi @kumparan Rame ngapain? Malah kalian ada alasan efek phk dr boikot kan, jd bs teriak lebih kenceng, kalo beneran ada.";0;0;0;0;in;313115970;1724010770709758210;dydy010101;https://twitter.com/dydy010101/status/1724065809520324640
Mon Nov 13 14:04:51 +0000 2023;1724065792147525852;"@amwidyou Pindah lipen somethinc tranferproof mayan ringan gak seberat yg kena boikot.";0;1;0;0;in;115548775;1724063763362611497;cyanophya;https://twitter.com/cyanophya/status/1724065792147525852
Mon Nov 13 14:04:27 +0000 2023;1724065694558667080;"@sosmedkeras Mari kita boikot produk Israel dan sekutunya dari bumi NKRI !!!!";0;0;0;1;in;1630976361652424704;1723718754830622887;AnwarOjat;https://twitter.com/AnwarOjat/status/1724065694558667080
Mon Nov 13 14:04:13 +0000 2023;1724065635855204508;"@tanyakanrl Urusan masing2. Sbg konsumen ya w berhak atas duit mau dibuat beli apaan yakan? Dan ga peduli jg mau di PHK atau ga, toh sblm boikot kalo ada perusahaan PHK masal lo ga peduli. Jd knp kita harus peduli kalo giliran kalian yg kena PHK?🤡 Dikira yg struggle elo doang kali yah wqwq";0;1;0;0;in;1530120558;1723921129960767634;Tiraaa_F;https://twitter.com/Tiraaa_F/status/1724065635855204508
Mon Nov 13 14:04:04 +0000 2023;1724065598232228330;"Mau ikutan boikot produk pro Israel tapi susah, udah kek langganan gitu sama Aqua, Pepsodent, Royco, dll🥲 paling yang pasti gak bakalan gw beli tuh KitKat, Magnum, tapi pas gw liat produk²nya tuh emang yang harganya gw gak mampu beli😭 but i still and always #StandWithPalestine";0;1;0;1;in;1256050875849736193;1724065598232228330;LVirgitta23;https://twitter.com/LVirgitta23/status/1724065598232228330
Mon Nov 13 14:03:51 +0000 2023;1724065544050217234;"@alenalbert @Mundiwangi4 Yg sy heran adalah ketika ada ratusan ribu korban meninggal akibat PERANG ANTARA NEGARA2 MUSLIM, kaum bani kadrun mingkem kek sakit gigi, tp ketika ada nama Israel, di SELURUH DUNIA bilang "Free Palestine", "Boikot" dll. Situ waras....? 🤦‍♂️😷🫡 https://t.co/bdBejktYIr";0;0;0;0;in;295116846;1723683796892123165;stephen_ydist;https://twitter.com/stephen_ydist/status/1724065544050217234
Mon Nov 13 14:03:42 +0000 2023;1724065506096009721;"@Ruasjar1 @kegblgnunfaedh aku yh begini, malahan udh ada stock sisa 1. di buang tuh syg bgt, soalnya beli pakai uang. bulan dpn beli yg gak di boikot";0;1;0;2;in;1653559230140645378;1724052639166415113;bijipala15;https://twitter.com/bijipala15/status/1724065506096009721
Mon Nov 13 14:03:42 +0000 2023;1724065502430114117;"boikot https://t.co/tgkRmYefZi";0;0;0;0;in;238571729;1724065502430114117;killuawhitekofi;https://twitter.com/killuawhitekofi/status/1724065502430114117
Mon Nov 13 14:03:41 +0000 2023;1724065498265243898;"nipea ping emang sewort itu tapi stok dr jaman sebelum boikot jadi mubajir atuh klo ga dipakyyyy";0;0;0;0;in;1302899821838180353;1724065498265243898;wawbiutipul;https://twitter.com/wawbiutipul/status/1724065498265243898
Mon Nov 13 14:03:29 +0000 2023;1724065448017469631;"@tanyarlfes Intinya kalo lo mau boikot, jangan ngerasa sipaling bener ke orang kaga ikutan boikot, apalagi sampe nge hakimin";0;0;0;0;in;1371939457486577666;1723987562874978444;WegotXanss;https://twitter.com/WegotXanss/status/1724065448017469631
Mon Nov 13 14:03:27 +0000 2023;1724065440689955152;"@cyanophya Wkwkwkwk udah nerima banget lengket gapapa, eh masuk list boikot. 🙏";0;1;0;0;in;221392511;1724063763362611497;amwidyou;https://twitter.com/amwidyou/status/1724065440689955152
Mon Nov 13 14:02:57 +0000 2023;1724065317369041337;"ES KRIMMM MCD ENAK BANGET FAK?! WLPN DI BOIKOT INI THE BEST https://t.co/RLc9TLrOD8";0;0;0;0;in;1697441338709684224;1724065317369041337;queenieeepov;https://twitter.com/queenieeepov/status/1724065317369041337
Mon Nov 13 14:02:39 +0000 2023;1724065241221521880;"Maksudnya gini loh,kalau sufor anak kita emang dri Unilever dan cocok yaudah pake aja, apalagi anak2 pemilihan masalah rasa dll, ganti merk kalau cocok Alhamdulillah, kalau Enda? Sampe kapan mau nyoba? Uangnya terbuang2. Boikot ya gpp selama GK ada side effect, apalagi kebayi...";0;2;0;4;in;2356281702;1724065241221521880;farizindallah;https://twitter.com/farizindallah/status/1724065241221521880
Mon Nov 13 14:02:36 +0000 2023;1724065227413790878;"@Iyan_KH Siap Lanjutkan Boikot  #lanjut_boikot";0;0;0;1;in;159089490;1724026695685186018;elzhivago;https://twitter.com/elzhivago/status/1724065227413790878
Mon Nov 13 14:02:25 +0000 2023;1724065182719352859;"@liputan6dotcom Sudah Ganti Produk  Alhamdulillah  BOIKOT Produk ISRAHELL LAKNATULLAH https://t.co/0l50LMfnFr";0;0;0;0;in;907415343299096577;1724060109880652004;latarterkemban4;https://twitter.com/latarterkemban4/status/1724065182719352859
Mon Nov 13 14:01:49 +0000 2023;1724065030398976433;"Produk ap yg di boikot sih?";0;0;0;1;in;1653559230140645378;1724065030398976433;bijipala15;https://twitter.com/bijipala15/status/1724065030398976433
Mon Nov 13 14:01:41 +0000 2023;1724064996467048839;"@kumparan Padahal jelas krn efisiensi bkn krn boikot. Monyet zionis goblok";0;0;0;0;in;313115970;1724010770709758210;dydy010101;https://twitter.com/dydy010101/status/1724064996467048839
Mon Nov 13 14:01:38 +0000 2023;1724064984974680360;"@dydy010101 @kumparan Yakali bilang karena boikot, Bakalbtambah rame lah 🤣";0;2;0;0;in;1395033805430263809;1724010770709758210;MasaTransisi;https://twitter.com/MasaTransisi/status/1724064984974680360
Mon Nov 13 14:01:36 +0000 2023;1724064976435089743;"grgr mcd di boikot jadinya bangor rame wkwkwkw";0;0;0;0;in;1723753791227596800;1724064976435089743;meicanedyeaaa;https://twitter.com/meicanedyeaaa/status/1724064976435089743
Mon Nov 13 14:01:35 +0000 2023;1724064973369032766;"@CossinBlue @Mizumiz999 @juyoentan @tanyarlfes no i get ur point dan saya setuju bahwasanya memang yg buat rugi adalah political statement. maka dari itu, tidak dibenarkan tindakan untuk komplen sama konsumen yg tidak mau beli atau konsumen yg boikot instead of mengkritik langkah politik yg diambil.  iya kan?";0;1;0;0;in;1500149246955515904;1723987562874978444;jyankirstein;https://twitter.com/jyankirstein/status/1724064973369032766
Mon Nov 13 14:01:24 +0000 2023;1724064925121941700;"Banyak bethol point Abah bg ni  Saya boikot mcd sbb mcd byr pekerja dgn gaji rendah Pastu makanan mahal tak setaraf kualiti makanan Pastu makanan mcd bukan sihat pon  Fuhh Bertimpa timpa knp boikot mcd";0;1;0;3;in;1286108460703080448;1724064925121941700;KaraloveAhjuicy;https://twitter.com/KaraloveAhjuicy/status/1724064925121941700
Mon Nov 13 14:01:18 +0000 2023;1724064900685955446;"@tanyakanrl padahal ya ada hadist atau surat apa gitu gw lupa yg bilang bantu sodara dulu baru bantu orang lain, kita bantu Palestina tapi kita bikin sengsara warga sendiri... padahal sebelum ada boikot gini hidup w b aja, sekarang jadi pusing sendiri mikirin produk yg di boikotnya 🙂";0;0;0;0;in;1417994737731080193;1723921129960767634;AdiknyaJisung;https://twitter.com/AdiknyaJisung/status/1724064900685955446
Mon Nov 13 14:01:08 +0000 2023;1724064859313357232;"Kalau dh boikot McD ni rse Aku dh leh start practice kurangkan slow2 smpai x mkn fast food ni. Tp skg tmpt kje dkt dgn mall pantang lapar nk gak mkn KFC. Kopi plak Zus saja. Starbucks pun lama x singgah.  So skg Tgh plan nk beli kopi serbuk bancuh sendiri je.";0;0;0;0;in;366400443;1724064859313357232;qifaysj;https://twitter.com/qifaysj/status/1724064859313357232
Mon Nov 13 14:01:04 +0000 2023;1724064841600811453;"I dont get with some people, die nk boikot die pny psl la. Yg nk menganjing apasal ea? Nk tunjuk kau tpaling cool ke? Bpk loser";0;0;0;0;in;2811181062;1724064841600811453;farahAzlan22;https://twitter.com/farahAzlan22/status/1724064841600811453
Mon Nov 13 14:00:51 +0000 2023;1724064788949741746;"@tanyarlfes Sumpaaa apa si susahnya?? Tau kan kebanyakan yang pro who itu brand/produk2 gede ga mungkin jugaa karyawan2nya langsung mati kelaparan langsung miskin tu ga mungkin, tujuan boikot tu biar perusahaan juga mikir Saham turun jelas yang pro Palestina lebi banyak,";0;0;0;1;in;1514422628785696769;1723987562874978444;ellynaha;https://twitter.com/ellynaha/status/1724064788949741746
Mon Nov 13 14:00:46 +0000 2023;1724064766686380189;"@cryptokcer @freya_dresden @neohistoria_id 😂😂😂😂  Boikot Arab Saudi kapan wahai Si Paling Kemanusiaan? Mana taring kalian pas lawannya muslim itu muslim juga? Arab Saudi!   Aku mah tetap make dong produk² yang support Israel. Bukannya kau juga gitu? Buktinya masih di sini main twitter (X). Pake andorid or iphone. 😜";0;2;0;0;in;1504410002815029250;1723957778207936619;Black_Dinoyes;https://twitter.com/Black_Dinoyes/status/1724064766686380189
Mon Nov 13 14:00:40 +0000 2023;1724064740018991107;"@AliaSabarinaa @meinmokhtar mn taw diorg support ?setahu sy owner muslim punya dan buatan malaysia safi ni. skrg byk org adakan info tak btul, jangan boikot bnda tak pasti awk.";0;0;0;0;in;1389428945959878659;1723887335115481557;masturahope;https://twitter.com/masturahope/status/1724064740018991107
Mon Nov 13 14:00:35 +0000 2023;1724064719240409174;"@_amakuzza @juyoentan @tanyarlfes boikot belum lama deh,ko udh sebulan yg lalu?, maksudnya gimana ya?";0;0;0;0;in;1666768729093607424;1723987562874978444;jundk_svt;https://twitter.com/jundk_svt/status/1724064719240409174
Mon Nov 13 14:00:34 +0000 2023;1724064716191080810;"@PakYeopkidey @vougegeh Kita kena boikot tu Grab saja ke atau sekali dgn Food Panda?";0;0;0;1;in;849270732;1724012414033891714;hcsoon;https://twitter.com/hcsoon/status/1724064716191080810
Mon Nov 13 14:00:34 +0000 2023;1724064716111397017;"@manuel_lim30 @Balistta @great_fleet @ThaoReve @wdnt1495 Bingung, dia bahas boikot sedari awal, tapi dia membuat dosa lain, menghina dan memfitnah Ras dan suku  bangsa lain, menyebar fitnah dan kebohongan, dll";0;2;0;0;in;603596672;1723779072784847150;Widyulwidin;https://twitter.com/Widyulwidin/status/1724064716111397017
Mon Nov 13 14:00:27 +0000 2023;1724064687548182692;"Om buldozer,coba cek deh,punya kuota kan Om? Berapa anjlok nya saham mereka sekarang.Sekarang begini deh Om,Pemerintah Indonesia sudah resmi memboikot seluruh produk mereka.Lagi pula,kehilangan satu suara boikot seperti Om,tidak pengaruh buat muslim beriman,Om tidak di ajak👌🙏 https://t.co/Q11Df9ErAp";0;1;0;1;in;1588842390324137984;1723233301006373207;nenglaela93;https://twitter.com/nenglaela93/status/1724064687548182692
Mon Nov 13 14:00:18 +0000 2023;1724064649422025089;"nyesel ga konsisten boikot dari dulu. dulu udah ngerti sejak jaman SMA buat boikot produk2 yg terafiliasi sama zionisme. huft dasarnya ga konsisten. yaudah mulai skrg diperbarui semangatnya.";0;0;0;0;in;65289889;1724064649422025089;rhanee09;https://twitter.com/rhanee09/status/1724064649422025089
Mon Nov 13 14:00:17 +0000 2023;1724064642950197549;"Terakhir kali beli produk grup itu selain punya oshi. Kalo mau boikot gas aja ayo aja gw mah, tapi ga bisa ikutan kalo VC soalnya hanya itu tempat untuk berinteraksi dengan mbax. Maaf🙏 https://t.co/6lGuRBRieq";0;0;0;0;in;1491216278190985216;1724064642950197549;_28_Gi;https://twitter.com/_28_Gi/status/1724064642950197549
Mon Nov 13 14:00:15 +0000 2023;1724064634913902996;"@MasaTransisi @kumparan Sdh jelas krn efisiensi bkn krn boikot. Kam goblok kalo ditarik tarik krn boikot.";0;1;0;0;in;313115970;1724010770709758210;dydy010101;https://twitter.com/dydy010101/status/1724064634913902996
Mon Nov 13 14:00:12 +0000 2023;1724064623920545911;"@RickoAlbino Ahiya...#Syiah Rafidi sekarang berkampanye utk boikot umroh &amp  haji.  Allaahul musta'an.";0;0;0;0;in;54059177;1724058575436140756;Just_Ab1;https://twitter.com/Just_Ab1/status/1724064623920545911
